city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,company_type,last_new_job,training_hours,target,gender_Female,gender_Male,gender_Not provided,gender_Other,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM
0.8959999999999999,1,0.0,3.0,7,4.0,6.0,5,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,7.0,6.0,1,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,4.0,6.0,5,151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,0,2.0,3.0,3,4.0,4.0,1,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.762,1,0.0,3.0,7,5.0,6.0,2,43,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.925,0,0.0,3.0,1,3.0,6.0,1,98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,0,2.0,3.0,1,4.0,6.0,0,74,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.92,1,0.0,3.0,10,3.0,6.0,5,125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,5,4.0,5.0,3,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,7,3.0,5.0,1,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,3.0,6.0,5,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,2.0,20,5.0,6.0,5,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,3.0,6,1.0,6.0,1,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.836,0,2.0,3.0,8,3.0,6.0,1,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,11,3.0,6.0,1,106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,4,3.0,6.0,1,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.762,1,0.0,3.0,16,8.0,6.0,2,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,2.0,9,7.0,6.0,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.939,1,0.0,3.0,20,6.0,6.0,5,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,1,0.0,3.0,3,3.0,6.0,1,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,10,8.0,6.0,1,56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,0,2.0,1.0,2,3.0,6.0,0,116,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.624,1,1.0,3.0,9,3.0,6.0,1,114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,17,4.0,6.0,1,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,9,2.0,5.0,2,37,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,2.0,3,3.0,5.0,1,111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,12,3.0,4.0,2,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,3,8.0,2.0,1,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,2.0,0.0,2,4.0,4.0,2,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,1,0.0,2.0,10,4.0,6.0,1,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,1.0,5,2.0,5.0,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,20,1.0,6.0,5,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,0,2.0,3.0,5,8.0,4.0,1,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,1,4.0,5.0,1,24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,2.0,3.0,1,1.0,3.0,1,188,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,2.0,9,2.0,3.0,1,122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,4.0,4.0,0,18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.579,0,0.0,3.0,3,8.0,6.0,0,68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,20,4.0,6.0,5,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,1.0,20,3.0,6.0,1,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,0,0.0,0.0,3,4.0,6.0,0,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,0,2.0,4.0,14,6.0,4.0,2,140,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.804,1,0.0,1.0,12,3.0,6.0,1,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.767,1,2.0,3.0,1,2.0,6.0,0,149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,1.0,5,3.0,6.0,0,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.624,0,0.0,3.0,0,1.0,6.0,1,111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,3.0,20,5.0,6.0,4,132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,6,3.0,4.0,2,214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,1.0,3.0,20,3.0,6.0,3,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.897,1,0.0,2.0,6,6.0,5.0,0,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.92,1,0.0,3.0,13,4.0,6.0,1,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,1,1.0,3.0,1,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.92,1,2.0,1.0,5,6.0,6.0,1,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,9,8.0,6.0,5,132,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.769,1,0.0,2.0,10,7.0,6.0,2,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,0,2.0,1.0,2,3.0,6.0,0,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.84,1,0.0,3.0,13,4.0,4.0,2,48,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.897,1,2.0,3.0,2,3.0,6.0,1,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,7,4.0,5.0,0,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.897,1,0.0,2.0,16,1.0,3.0,2,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.527,1,0.0,2.0,4,4.0,5.0,1,96,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,2.0,1.0,12,2.0,6.0,5,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,3,3.0,6.0,1,24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,1,0.0,3.0,7,3.0,6.0,1,39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,15,4.0,6.0,2,244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,1,2.0,2.0,10,4.0,6.0,2,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8959999999999999,1,0.0,2.0,13,4.0,6.0,0,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,20,8.0,6.0,5,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,20,4.0,5.0,2,106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,2,2.0,6.0,1,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,1.0,1.0,9,4.0,5.0,2,77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,8,4.0,5.0,3,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.899,1,1.0,3.0,20,4.0,6.0,2,83,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.856,1,2.0,3.0,8,3.0,6.0,5,18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,6,4.0,4.0,1,46,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,1,0.0,3.0,19,5.0,6.0,1,44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,4.0,6.0,3,155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,19,4.0,6.0,1,57,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.923,1,0.0,3.0,20,1.0,6.0,5,83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,11,3.0,5.0,1,206,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.764,1,2.0,3.0,6,2.0,3.0,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,1,0.0,2.0,20,8.0,6.0,1,107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.527,0,2.0,1.0,7,3.0,5.0,1,44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,0,0.0,3.0,6,4.0,4.0,1,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.754,0,2.0,1.0,3,4.0,6.0,0,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.804,1,0.0,3.0,20,5.0,6.0,5,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,20,3.0,5.0,1,166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.848,1,2.0,1.0,4,3.0,3.0,2,78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,14,4.0,6.0,2,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6890000000000001,1,0.0,1.0,2,4.0,5.0,2,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.754,0,2.0,3.0,6,4.0,6.0,0,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,0,2.0,2.0,5,3.0,5.0,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,2.0,2.0,8,4.0,6.0,2,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.887,1,1.0,3.0,6,4.0,6.0,3,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,2.0,2.0,13,3.0,6.0,1,24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,5.0,5.0,4,44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.884,1,0.0,3.0,14,4.0,6.0,5,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,0,2.0,1.0,5,8.0,6.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.92,1,0.0,3.0,20,4.0,6.0,5,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.804,0,0.0,0.0,6,2.0,6.0,1,94,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.893,1,0.0,2.0,12,8.0,6.0,1,107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,0,2.0,2.0,14,4.0,4.0,2,76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7959999999999999,0,0.0,3.0,7,4.0,5.0,1,114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.698,1,0.0,2.0,6,2.0,5.0,1,178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,3.0,6.0,4,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.92,1,0.0,3.0,7,3.0,6.0,1,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.727,1,0.0,3.0,10,2.0,6.0,3,218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,10,8.0,4.0,5,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.802,1,0.0,3.0,8,4.0,6.0,2,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,16,6.0,6.0,5,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,4.0,20,4.0,5.0,3,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.925,1,0.0,3.0,15,4.0,6.0,5,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,6,4.0,4.0,2,144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,3.0,20,4.0,6.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,6,4.0,5.0,1,39,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.743,1,0.0,2.0,20,6.0,6.0,3,178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,20,8.0,6.0,1,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,0,0.0,0.0,3,4.0,6.0,0,48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6659999999999999,0,0.0,0.0,0,3.0,6.0,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.847,0,0.0,3.0,0,1.0,6.0,1,40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,0,0.0,2.0,19,6.0,4.0,5,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.884,0,2.0,3.0,6,5.0,6.0,0,128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.924,0,2.0,1.0,3,3.0,5.0,1,103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.939,0,2.0,3.0,8,8.0,4.0,2,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,1,1.0,1.0,14,8.0,6.0,4,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,4,1.0,5.0,1,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,1,0.0,2.0,10,4.0,6.0,1,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,3.0,6.0,2,100,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.855,1,0.0,3.0,11,3.0,6.0,1,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.794,1,1.0,3.0,5,4.0,5.0,1,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,8.0,6.0,1,85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5579999999999999,1,2.0,3.0,1,2.0,4.0,1,36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.895,1,2.0,3.0,4,4.0,4.0,2,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,3,2.0,6.0,1,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,0,1.0,1.0,6,3.0,6.0,2,108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.92,1,0.0,3.0,20,8.0,1.0,5,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,1.0,1.0,18,4.0,6.0,1,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,20,6.0,4.0,5,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,4.0,10,8.0,6.0,1,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.836,1,0.0,3.0,16,6.0,6.0,5,130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,1.0,3.0,3,4.0,2.0,1,109,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,2.0,8,6.0,6.0,0,78,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.83,1,0.0,1.0,6,3.0,6.0,2,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.92,0,2.0,3.0,12,4.0,4.0,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.802,1,1.0,3.0,9,6.0,6.0,1,149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,6,8.0,6.0,1,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.802,1,0.0,1.0,0,5.0,6.0,2,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.926,0,1.0,1.0,2,4.0,6.0,0,60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.926,1,0.0,2.0,20,3.0,6.0,1,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.847,1,2.0,2.0,6,2.0,5.0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,20,4.0,6.0,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.624,1,2.0,2.0,7,8.0,4.0,1,82,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,0,2.0,3.0,5,8.0,6.0,1,170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,0,2.0,3.0,10,6.0,6.0,0,113,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6890000000000001,1,0.0,3.0,5,4.0,5.0,1,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.743,1,0.0,3.0,7,4.0,6.0,4,166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.939,1,0.0,3.0,6,7.0,4.0,2,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.767,1,0.0,3.0,4,3.0,6.0,1,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,0,2.0,3.0,17,6.0,4.0,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.897,0,0.0,1.0,7,3.0,5.0,2,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.579,1,0.0,3.0,10,3.0,6.0,1,78,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,5,3.0,6.0,2,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.789,1,2.0,2.0,9,2.0,6.0,4,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,2,4.0,6.0,1,168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.624,0,2.0,3.0,2,4.0,5.0,0,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.74,0,2.0,1.0,3,4.0,6.0,0,160,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,4,4.0,6.0,1,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,1.0,3.0,20,5.0,5.0,5,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.884,1,0.0,3.0,6,2.0,3.0,1,89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.804,1,0.0,4.0,20,4.0,6.0,5,206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.895,0,2.0,3.0,7,1.0,5.0,4,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,2.0,3.0,20,5.0,4.0,1,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,1,0.0,2.0,7,4.0,5.0,1,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.924,1,0.0,3.0,20,3.0,6.0,5,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,8,3.0,5.0,4,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.74,1,2.0,1.0,0,4.0,5.0,1,35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.91,1,0.0,3.0,7,2.0,6.0,4,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,18,3.0,6.0,1,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,0,0.0,1.0,1,4.0,6.0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,4.0,20,6.0,4.0,2,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.624,0,2.0,2.0,3,4.0,6.0,0,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.794,1,1.0,3.0,9,4.0,6.0,1,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,1,0.0,2.0,6,8.0,6.0,3,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,3.0,6,8.0,6.0,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91,1,0.0,2.0,13,3.0,6.0,1,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,2.0,15,5.0,6.0,1,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.897,1,0.0,2.0,11,8.0,6.0,5,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,14,4.0,6.0,5,45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.897,1,0.0,2.0,8,3.0,6.0,1,27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,6,4.0,6.0,1,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,9,2.0,6.0,5,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.727,1,0.0,3.0,6,4.0,6.0,1,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
